SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	sample_accession	experiment_accession	geographic_location	library_name	site_name	sample_description	base_count	sample_title	Description	Reads	Species
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	31001	10604.976246782
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	32001	10823.0952975364
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	33001	11037.2814390287
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	34001	11247.6398019281
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	35001	11454.2692234565
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	36001	11657.2628091141
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	37001	11856.7084306661
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	38001	12052.6891679686
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	43001	12983.2382655745
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	40001	12434.5666717775
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	41001	12620.6089805204
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	42001	12803.4780888377
ERR2233248	ERR2233248_1.fastq	ERR2233248_2.fastq	Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm	44001	13159.9508196998
			Sheepscot River, Maine	SAMEA104452317	ERX2286227	Sheepscot River, Maine	Eddy sed 8 cm	The Eddy	sediment	36630419	bioturb_Eddy sed 8 cm	bioturb_Eddy sed 8 cm		
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	42001	12598.4969653327
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	48001	13606.4017277539
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	49001	13764.4160617834
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	50001	13919.7166628747
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	51001	14072.3494959958
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	52001	14222.3587392927
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	52417	14284
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	12001	5418.69662460082
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	13001	5744.54024838366
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	43001	12773.8748362783
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	44001	12946.2184842752
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	45001	13115.5873826063
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	46001	13282.0383638879
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	47001	13445.6257933374
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	34001	11078.0650316993
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	35001	11280.2466626035
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	36001	11478.7960217128
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	37001	11673.8023927248
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	38001	11865.3502355691
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	39001	12053.5195673997
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	40001	12238.3863041912
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	41001	12420.0225681869
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	1	0.999999999993693
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	1001	747.166744357701
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	2001	1337.51620142821
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	3001	1861.08558579339
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	4001	2341.70057513462
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	5001	2790.84412985211
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	6001	3215.24669916596
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	7001	3619.30242323605
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	8001	4006.08700192088
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	9001	4377.86309827191
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	10001	4736.35961027961
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	11001	5082.93793480241
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	25001	9077.20340409115
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	26001	9317.15085912087
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	14001	6061.22638962402
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	15001	6369.39873762404
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	16001	6669.61101773859
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	17001	6962.34470160902
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	18001	7248.02237972689
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	19001	7527.01803888329
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	20001	7799.66508370563
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	21001	8066.26268473071
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	22001	8327.08086549621
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	23001	8582.36462422094
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	24001	8832.33730860491
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	29001	10009.1517891612
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	30001	10231.0358802895
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	27001	9552.35303834214
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	28001	9782.97037673202
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	33001	10872.1565951486
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	31001	10448.7519882247
ERR2233249	ERR2233249_1.fastq	ERR2233249_2.fastq	Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm	32001	10662.4210906807
			Sheepscot River, Maine	SAMEA104452318	ERX2286228	Sheepscot River, Maine	Eddy sed 9 cm	The Eddy	sediment	37433548	bioturb_Eddy sed 9 cm	bioturb_Eddy sed 9 cm		
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	1001	745.6202917837
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	1	1.0000000000138
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	22001	8287.94285726046
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	23001	8541.36465673538
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	24001	8789.53016101013
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	25001	9032.64773454691
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	26001	9270.90860462032
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	27001	9504.48891689975
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	28001	9733.55147954492
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	29001	9958.24725124349
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	30001	10178.7166176218
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	31001	10395.0904921995
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	32001	10607.4912695974
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	33001	10816.0336552836
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	34001	11020.8253899279
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	35001	11221.9678851692
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	36001	11419.5567827665
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	37001	11613.6824486523
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	38001	11804.4304109726
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	39001	11991.881749361
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	40001	12176.113442211
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	41001	12357.1986774001
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	2001	1333.9826793312
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	3001	1855.89247941661
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	4001	2335.14806380446
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	5001	2783.03946006406
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	6001	3206.1643516877
ERR2233250	ERR2233250_1.fastq	ERR2233250_2.fastq	Sheepscot River, Maine	SAMEA104452319	ERX2286229	Sheepscot River, Maine	Eddy sed 10 cm	The Eddy	sediment	36724733	bioturb_Eddy sed 10 cm	bioturb_Eddy sed 10 cm	7001	3608.84825193344
